City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
230,Tuatapere,NZ,2021-10-19 18:12:54,-46.1333,167.6833,39.96,73,73,3.31
231,Vostok,RU,2021-10-19 18:12:12,46.4856,135.8833,12.69,79,4,2.98
232,Zharkovskiy,RU,2021-10-19 18:13:55,55.849,32.2697,32.34,80,65,6.73
233,Ixtapa,MX,2021-10-19 18:13:56,20.7,-105.2,87.22,66,40,0.0
234,Nemuro,JP,2021-10-19 18:12:43,43.3236,145.575,54.12,84,100,14.29
235,Moron,AR,2021-10-19 18:13:56,-34.6534,-58.6198,78.03,37,2,1.01
236,Poum,NC,2021-10-19 18:13:57,-20.2333,164.0167,75.16,83,100,10.4
237,Ahtopol,BG,2021-10-19 18:13:58,42.1,27.95,54.07,80,40,3.31
238,Udachnyy,RU,2021-10-19 18:13:58,66.4167,112.4,31.33,93,99,16.49
239,Caborca,MX,2021-10-19 18:13:59,30.5838,-111.101,69.49,38,0,8.3
240,Muli,MV,2021-10-19 18:13:59,2.9167,73.5667,82.87,73,14,12.88
241,Kemijarvi,FI,2021-10-19 18:14:00,66.7131,27.4306,27.18,80,69,1.59
242,Jalingo,NG,2021-10-19 18:14:00,8.8833,11.3667,80.2,75,88,4.9
243,Chumikan,RU,2021-10-19 18:14:01,54.7183,135.315,24.33,84,24,16.62
244,Kuching,MY,2021-10-19 18:14:01,1.55,110.3333,75.42,94,40,3.44
245,Butterworth,MY,2021-10-19 18:11:09,5.3991,100.3638,79.0,91,95,5.75
246,Port Elizabeth,ZA,2021-10-19 18:11:22,-33.918,25.5701,62.1,77,0,13.44
247,Yakovlevka,RU,2021-10-19 18:14:03,44.425,133.4772,25.65,56,0,1.95
248,Plouzane,FR,2021-10-19 18:14:01,48.3833,-4.6167,64.42,91,90,19.57
249,Maceio,BR,2021-10-19 18:14:05,-9.6658,-35.7353,89.04,66,20,9.22
250,Luderitz,NA,2021-10-19 18:11:53,-26.6481,15.1594,61.77,64,3,6.67
251,Miri,MY,2021-10-19 18:14:06,4.4148,114.0089,77.74,89,100,3.78
252,Murgab,TM,2021-10-19 18:14:06,37.4966,61.9714,60.67,33,90,0.0
253,Emerald,AU,2021-10-19 18:14:07,-23.5333,148.1667,69.35,41,2,7.49
254,Dunedin,NZ,2021-10-19 18:13:33,-45.8742,170.5036,45.81,60,7,20.0
255,Aswan,EG,2021-10-19 18:14:07,24.0934,32.907,83.8,17,0,13.53
256,Pevek,RU,2021-10-19 18:12:04,69.7008,170.3133,14.67,91,100,15.03
257,Khewra,PK,2021-10-19 18:14:08,32.6479,73.0106,75.92,34,0,2.39
258,Baykit,RU,2021-10-19 18:14:09,61.67,96.37,37.27,93,100,5.57
259,Sheltozero,RU,2021-10-19 18:14:09,61.3667,35.3667,34.99,81,97,11.56
260,Ginda,IN,2021-10-19 18:14:10,30.6945,78.4932,55.99,75,5,5.35
261,Kutum,SD,2021-10-19 18:13:06,14.2,24.6667,81.27,14,8,9.91
262,Mezokeresztes,HU,2021-10-19 18:14:10,47.8333,20.7,51.03,65,51,6.22
263,San Cristobal,VE,2021-10-19 18:14:02,7.7669,-72.225,80.78,49,20,6.67
264,Alekseyevka,RU,2021-10-19 18:14:11,50.6309,38.6903,40.14,69,72,9.4
265,Olga,RU,2021-10-19 18:14:12,43.7444,135.2892,26.17,65,82,8.97
266,Zeya,RU,2021-10-19 18:14:12,53.75,127.2667,26.96,76,40,2.73
267,Meiganga,CM,2021-10-19 18:14:13,6.5167,14.3,68.61,91,90,1.9
268,Arraial Do Cabo,BR,2021-10-19 18:13:52,-22.9661,-42.0278,69.66,83,90,10.36
269,Nador,MA,2021-10-19 18:14:13,35.174,-2.9287,68.25,83,75,9.22
270,Staryy Nadym,RU,2021-10-19 18:14:14,65.6118,72.6842,41.2,95,100,14.36
271,Kapasan,ID,2021-10-19 18:14:14,-6.7773,111.3789,78.49,85,93,3.89
272,Shimoni,KE,2021-10-19 18:14:15,-4.6476,39.3817,77.31,82,96,10.54
273,Gladstone,AU,2021-10-19 18:14:15,-23.85,151.25,68.79,83,75,10.36
274,Kitsuki,JP,2021-10-19 18:14:16,33.4167,131.6167,57.06,62,92,12.57
275,Hue,VN,2021-10-19 18:14:16,16.4667,107.6,75.31,94,75,3.44
276,Homer,US,2021-10-19 18:14:17,59.6425,-151.5483,40.8,90,90,5.75
